code,ARTHAUD,ASSELINEAU,CHEMINADE,DUPONT-AIGNAN,FILLON,HAMON,LASSALLE,LE PEN,MACRON,MÉLENCHON,POUTOU
25005,0.005847235224604429,0.011755858745530165,0.0020411608526834358,0.06467257017449624,0.27552602096410317,0.0413910587946408,0.01083503430071057,0.2167160330882917,0.2194785064227505,0.13743304838932457,0.014303473042864378
26001,0.005778227777389847,0.01108511975420711,0.0014663780462258222,0.04699392500523707,0.20120801619998605,0.06881502688359752,0.009653655470986663,0.19590112422316877,0.24401228964457788,0.20452482368549682,0.010561413309126457
26002,0.005818100446147606,0.010195661599138473,0.001846128026181452,0.05471252150319576,0.17938210654396441,0.04925805233493238,0.012797023817848701,0.2833806520188529,0.2073397574859093,0.18514426371659137,0.010125732507237662
26003,0.0062918682545589875,0.010129791589132861,0.0019073315965761073,0.0485090249348716,0.1809290100483811,0.06595413100111648,0.01767770748046148,0.21200455898771864,0.21647050614067734,0.22728647190174917,0.012839598064756234
26004,0.012275080774898271,0.010179665003852862,0.002068378148193211,0.05707642184099174,0.18242284138378553,0.05745494856092252,0.011896554054967487,0.2606832407294751,0.2135701829095186,0.18235524732665503,0.010017439266739668
27001,0.007973105643649779,0.008999494243298723,0.0016808972718888526,0.05774551512807545,0.20102341356022968,0.04807663701544045,0.007973105643649779,0.2921786213667331,0.19874750840448635,0.16508493737542024,0.010516764347127599
27002,0.008369136413729217,0.007682356135503346,0.001996454297168229,0.05497436552682436,0.1917234990656594,0.05114117327626136,0.0072511220073150084,0.2881921707048282,0.20533133155515804,0.1712318921595247,0.012106498858028142
27003,0.008136215032766757,0.007692421485524934,0.0017751741889672924,0.05974940457699078,0.2004763384073729,0.04520776934570038,0.00818059438749094,0.30191275018861224,0.18952943090874125,0.16516516516516516,0.012174736312667347
27004,0.007111339587885019,0.009253309343272073,0.0015850576189864198,0.057890302588927446,0.1615759185480301,0.05613388738951006,0.006968541604192548,0.28232589355838295,0.20494366619543333,0.19976009938739664,0.012451984177983407
27005,0.007574664550569903,0.009709998557206752,0.001918915019477709,0.05308036358389843,0.18829894676092915,0.05162314240369355,0.0082383494445246,0.300836820083682,0.19629202135334006,0.17127398643774347,0.011152791804934352
28001,0.006270215059864949,0.010639505192078534,0.0017874368722691936,0.05833286046643591,0.22578448618282926,0.05935425296487545,0.0083271860636668,0.20129943823412585,0.2512909266299722,0.16705441752255576,0.009859274811326108
28002,0.007183908045977011,0.01136853448275862,0.0019216954022988507,0.05563936781609195,0.1997485632183908,0.05592672413793103,0.007327586206896552,0.26451149425287357,0.19841954022988506,0.18780531609195403,0.01014727011494253
28003,0.00845085780750218,0.007941988950276244,0.002035475428903751,0.061627653387612676,0.21643282931084618,0.051195841814480954,0.00845085780750218,0.26070441988950277,0.21710526315789475,0.1542236115149753,0.011831200930503053
28004,0.009517944124069201,0.008080921187690125,0.0020342272735755745,0.06535654965194185,0.23007297090495119,0.04109512345333408,0.008995390329022265,0.2915663550006532,0.1927850251012448,0.13653584159154955,0.013959651381968162
29001,0.005991882849777875,0.006759721384303186,0.0014122744474304831,0.039996160807327374,0.18536444907585148,0.10763450885756595,0.009337465035923875,0.12009817364120003,0.327181484122196,0.18215598091372787,0.014067898864695881
29002,0.0046695342181459105,0.007096353077038946,0.001422617951764883,0.03444409111449564,0.16239602336440778,0.13434534469196138,0.0068285661684714385,0.125592060118161,0.2939798155617667,0.2178279134378818,0.011397680295904534
29003,0.006309972230623299,0.007272277363833824,0.0013609744026834565,0.04636936020455858,0.181243298232108,0.11375821396167277,0.010310412141541337,0.1450193835748261,0.28888400098979955,0.18708586511231476,0.012386241786038327
29004,0.006911066662686211,0.005702003164462489,0.0018956921515359585,0.03655551243394931,0.1891960474072305,0.10926351613577336,0.01118010568110577,0.12571275039555782,0.29035436009194854,0.20875003731677463,0.01447890855897543
29005,0.005930119370869409,0.005225677544956196,0.0015753880834059122,0.04471284389569138,0.19392643065730827,0.10857369742302372,0.0098749935959834,0.13748142835186228,0.30185972642041087,0.1781469337568523,0.012692760899636252
29006,0.007351926949708957,0.0070208833347126815,0.0014896962674832408,0.04267703936660322,0.1744186046511628,0.10513393472923391,0.014331429832547106,0.14899721371624045,0.2785594085354079,0.2011917570139866,0.018828105602913182
29007,0.007509734841461153,0.006242660238580876,0.001560665059645219,0.04017553618888683,0.17752951356696953,0.09816737746461462,0.013566969528401014,0.13874466901539032,0.29725261140985226,0.20345818653810496,0.015792076148093206
29008,0.007455704765605884,0.007887502338903523,0.0015976510212012609,0.039653410481166426,0.16709126761374268,0.09869453200339681,0.013184219238021216,0.16720641363328873,0.2763648401629316,0.20223959008017042,0.018624868661571457
2A001,0.0026043952828256225,0.0066134082462763,0.0014924062856641208,0.0292043426096626,0.23743891376232698,0.03918298071576976,0.05870131390278875,0.28455213179995903,0.1931641939542914,0.13800368712141164,0.00904222631902379
2A002,0.0033338502093347806,0.006693544218741924,0.0017056908047759342,0.031529436088282424,0.27394428076704397,0.031193466687341707,0.050188659740528246,0.2877190262056133,0.16594304026464052,0.138755362588515,0.008993642425182198
2B001,0.0033660589060308557,0.006043605763100854,0.004411577202601045,0.0276169832972077,0.2496493688639551,0.0402142037485656,0.050286880020400354,0.28489098559224785,0.18133367333928344,0.1434655106464363,0.008721152620170853
2B002,0.0034284633390868464,0.005792920814319155,0.001465963634644031,0.027451351287447096,0.25758399735180765,0.039179060364599345,0.0673161043198638,0.26035041259782943,0.19849620504575224,0.12992693826401533,0.009008582980635093
30001,0.004418940068125326,0.011124067879829379,0.001472980022708442,0.039417559149354034,0.1818056280111701,0.04716604781047657,0.010679105164636205,0.2877681283947586,0.19075091294074323,0.21718783563997912,0.008208794918218921
30002,0.004111530527763355,0.008615971822684984,0.001543578013836072,0.045507486353367106,0.1801215216872711,0.040666264400881245,0.012881860151831947,0.33536337229698443,0.1746348034744538,0.18838668032499334,0.008166930945932672
30003,0.00518669418607768,0.010480606856622082,0.0016886911303508724,0.04728335164982443,0.18808802637574717,0.04827512263114161,0.014340472297424077,0.29340338274318495,0.19659849358029324,0.18543436888519582,0.009220789664138097
30004,0.005702840292653073,0.00934709433332406,0.0016134865218237961,0.04325813002475867,0.1515425487523298,0.04597045650541074,0.01594013408629371,0.3077169165716193,0.1803905750132139,0.2281692491723927,0.01034856872618021
30005,0.005858083626457909,0.009600380841554046,0.001613287138663352,0.037224617174896196,0.14396604162809765,0.05487821004469599,0.018023855491788105,0.26521382666419824,0.1856734812620666,0.2654254053053344,0.012522810822247495
30006,0.004362875311921436,0.009289221605087338,0.0016582146019479998,0.04094019158013362,0.19101666264187395,0.055445544554455446,0.012122675682202367,0.2664090799323835,0.20043467761410289,0.20949851082669244,0.008822345649199067
31001,0.003681155316437774,0.00887252819859361,0.0016989947614328188,0.03058190570579074,0.1637799487155285,0.09671684993786084,0.015149369956109302,0.11178756272908899,0.2894583667626284,0.2683939780074567,0.009879339909072317
31002,0.004178184273212489,0.008725781180337058,0.0016305109358878004,0.03734889112517993,0.17235010127001515,0.08510502783333121,0.015540807357680599,0.1413321783880871,0.2756709934652179,0.24885673158987553,0.009260792581175242
31003,0.0032721064778223896,0.0074452277828712336,0.0016123423224052354,0.030239322183933482,0.2508773039107205,0.08430021181752079,0.013610066074420663,0.1008030097056685,0.2919129967437008,0.2084821851980652,0.0074452277828712336
